name	smiles	ingredient
icosasodium;1-[(2R,4S,5R)-5-[[[(2R,3S,5R)-2-[[[(2R,3S,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-2-[[[(2R,3S,5R)-2-[[[(2R,3S,5R)-2-[[[(2R,3S,5R)-2-[[[(2R,3S,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-2-[[[(2R,3S,5R)-2-[[[(2R,3S,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-2-(hydroxymethyl)oxolan-3-yl]oxy-oxidophosphinothioyl]oxymethyl]-5-(4-amino-2-oxopyrimidin-1-yl)oxolan-3-yl]oxy-oxidophosphinothioyl]oxymethyl]oxolan-3-yl]oxy-oxidophosphinothioyl]oxymethyl]-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-3-yl]oxy-oxidophosphinothioyl]oxymethyl]-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-3-yl]oxy-oxidophosphinothioyl]oxymethyl]-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-3-yl]oxy-oxidophosphinothioyl]oxymethyl]oxolan-3-yl]oxy-oxidophosphinothioyl]oxymethyl]-5-(4-amino-2-oxopyrimidin-1-yl)oxolan-3-yl]oxy-oxidophosphinothioyl]oxymethyl]-4-[[(2R,3S,5R)-3-[[(2R,3S,5R)-3-[[(2R,3S,5R)-3-[[(2R,3S,5R)-3-[[(2R,3S,5R)-3-[[(2R,3S,5R)-3-[[(2R,3S,5R)-3-[[(2R,3S,5R)-3-[[(2R,3S,5R)-3-[[(2R,3S,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3-[[(2R,3S,5R)-3-[[(2R,3S,5R)-5-(2-amino-6-oxo-1H-purin-9-yl)-3-hydroxyoxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(4-amino-2-oxopyrimidin-1-yl)oxolan-2-yl]methoxy-sulfidophosphoryl]oxyoxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(4-amino-2-oxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(4-amino-2-oxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(5-methyl-2,4-dioxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphinothioyl]oxy-5-(4-amino-2-oxopyrimidin-1-yl)oxolan-2-yl]methoxy-oxidophosphinothioyl]oxyoxolan-2-yl]-5-methylpyrimidine-2,4-dione	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=S)([O-])OC3CC(OC3COP(=S)([O-])OC4CC(OC4COP(=S)([O-])OC5CC(OC5COP(=S)([O-])OC6CC(OC6COP(=S)([O-])OC7CC(OC7COP(=S)([O-])OC8CC(OC8COP(=S)([O-])OC9CC(OC9COP(=S)([O-])OC1CC(OC1CO)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)N1C=NC2=C1N=C(NC2=O)N)N1C=C(C(=O)NC1=O)C)N1C=C(C(=O)NC1=O)C)N1C=C(C(=O)NC1=O)C)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=O)(OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)O)[S-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]	FOMIVIRSEN SODIUM
(5S,5aR,8aR,9R)-5-[[(2R,4aR,6R,7R,8R,8aS)-7,8-dihydroxy-2-thiophen-2-yl-4,4a,6,7,8,8a-hexahydropyrano[3,2-d][1,3]dioxin-6-yl]oxy]-9-(4-hydroxy-3,5-dimethoxyphenyl)-5a,6,8a,9-tetrahydro-5H-[2]benzofuro[6,5-f][1,3]benzodioxol-8-one	COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O	TENIPOSIDE
N,2-dimethyl-1-phenylpropan-2-amine;sulfuric acid	CC(C)(CC1=CC=CC=C1)NC.CC(C)(CC1=CC=CC=C1)NC.OS(=O)(=O)O	MEPHENTERMINE SULFATE
calcium;trisodium;2-[bis[2-[bis(carboxylatomethyl)amino]ethyl]amino]acetate;ytterbium-169	C(CN(CC(=O)[O-])CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[Na+].[Ca+2].[Yb]	PENTETATE CALCIUM TRISODIUM YB-169
1-methyl-1-nitroso-3-[(2S,3R,4R,5S,6R)-2,4,5-trihydroxy-6-(hydroxymethyl)oxan-3-yl]urea	CN(C(=O)NC1C(C(C(OC1O)CO)O)O)N=O	STREPTOZOCIN
sodium;(6R,7S)-7-[[2-(cyanomethylsulfanyl)acetyl]amino]-7-methoxy-3-[(1-methyltetrazol-5-yl)sulfanylmethyl]-8-oxo-5-thia-1-azabicyclo[4.2.0]oct-2-ene-2-carboxylate	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-].[Na+]	CEFMETAZOLE SODIUM
dichlorozinc	Cl[Zn]Cl	ZINC CHLORIDE
zinc;sulfate	[O-]S(=O)(=O)[O-].[Zn+2]	ZINC SULFATE
2-methyl-4-(4-methylpiperazin-1-yl)-10H-thieno[2,3-b][1,5]benzodiazepine	CC1=CC2=C(S1)NC3=CC=CC=C3N=C2N4CCN(CC4)C	OLANZAPINE
(2R)-2-[[(2S)-2-[[(2S)-2-[[(2R)-2-[[(2R)-2-[[(2R)-2-acetamido-3-naphthalen-2-ylpropanoyl]amino]-3-(4-chlorophenyl)propanoyl]amino]-3-pyridin-3-ylpropanoyl]amino]-3-hydroxypropanoyl]-methylamino]-3-(4-hydroxyphenyl)propanoyl]amino]-N-[(2S)-1-[[(2S)-1-[(2S)-2-[[(2R)-1-amino-1-oxopropan-2-yl]carbamoyl]pyrrolidin-1-yl]-1-oxo-6-(propan-2-ylamino)hexan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]butanediamide	CC(C)CC(C(=O)NC(CCCCNC(C)C)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)N(C)C(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C	ABARELIX
sodium;3-[[(2S,4S)-4-[[(4R,5S,6S)-2-carboxy-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-1-azabicyclo[3.2.0]hept-2-en-3-yl]sulfanyl]pyrrolidine-2-carbonyl]amino]benzoate	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)[O-])C(=O)O)C(C)O.[Na+]	ERTAPENEM SODIUM
disodium;2-[bis[2-[bis(carboxylatomethyl)amino]ethyl]amino]acetate;indium-111(3+)	C(CN(CC(=O)[O-])CC(=O)[O-])N(CCN(CC(=O)[O-])CC(=O)[O-])CC(=O)[O-].[Na+].[Na+].[In+3]	INDIUM IN-111 PENTETATE DISODIUM
2,4,6-triiodo-5-[methyl-[3-oxo-3-[2,4,6-triiodo-N-methyl-3,5-bis(1,3,4-trihydroxybutan-2-ylcarbamoyl)anilino]propanoyl]amino]-1-N,3-N-bis(1,3,4-trihydroxybutan-2-yl)benzene-1,3-dicarboxamide	CN(C1=C(C(=C(C(=C1I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I)C(=O)CC(=O)N(C)C2=C(C(=C(C(=C2I)C(=O)NC(CO)C(CO)O)I)C(=O)NC(CO)C(CO)O)I	IOTROLAN
2-[63-amino-13,45,54,60-tetrakis(4-aminobutyl)-4,36-bis(3-carbamimidamidopropyl)-16-carbamoyl-71-(1-hydroxyethyl)-7,39,77-tris(hydroxymethyl)-27-[(4-hydroxyphenyl)methyl]-48-methyl-33-(2-methylpropyl)-30-(2-methylsulfanylethyl)-2,5,8,11,14,23,26,29,32,35,38,41,44,47,50,53,56,59,62,69,72,75,78,85-tetracosaoxo-18,19,65,66,81,82-hexathia-3,6,9,12,15,22,25,28,31,34,37,40,43,46,49,52,55,58,61,70,73,76,79,84-tetracosazatricyclo[40.37.4.221,68]pentaoctacontan-24-yl]acetic acid	CC1C(=O)NC(C(=O)NC2CSSCC3C(=O)NC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NC(CSSCC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NCC(=O)NC(C(=O)NCC(=O)N1)CCCCN)CCCCN)N)C(=O)NC(C(=O)NCC(=O)NC(C(=O)N3)CO)C(C)O)NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CO)CCCNC(=N)N)CC(C)C)CCSC)CC4=CC=C(C=C4)O)CC(=O)O)C(=O)N)CCCCN)CO)CCCNC(=N)N)CCCCN	ZICONOTIDE ACETATE
(2R)-2-acetamido-3-sulfanylpropanoic acid	CC(=O)NC(CS)C(=O)O	ACETYLCYSTEINE
azane	N	AMMONIA N-13
(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-1-[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[2-[[(2S)-4-amino-2-[[2-[[2-[[2-[[2-[[(2S)-1-[(2S)-2-[[(2S)-1-[(2R)-2-amino-3-phenylpropanoyl]pyrrolidine-2-carbonyl]amino]-5-carbamimidamidopentanoyl]pyrrolidine-2-carbonyl]amino]acetyl]amino]acetyl]amino]acetyl]amino]acetyl]amino]-4-oxobutanoyl]amino]acetyl]amino]-3-carboxypropanoyl]amino]-3-phenylpropanoyl]amino]-4-carboxybutanoyl]amino]-4-carboxybutanoyl]amino]-3-methylpentanoyl]pyrrolidine-2-carbonyl]amino]-4-carboxybutanoyl]amino]-4-carboxybutanoyl]amino]-3-(4-hydroxyphenyl)propanoyl]amino]-4-methylpentanoic acid	CCC(C)C(C(=O)N1CCCC1C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CC2=CC=C(C=C2)O)C(=O)NC(CC(C)C)C(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CCC(=O)O)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC(=O)N)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)C4CCCN4C(=O)C(CCCNC(=N)N)NC(=O)C5CCCN5C(=O)C(CC6=CC=CC=C6)N	BIVALIRUDIN
(2R,3S,4S,5R)-2-(2-amino-6-methoxypurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol	COC1=NC(=NC2=C1N=CN2C3C(C(C(O3)CO)O)O)N	NELARABINE
sodium;hydroxy-[1-hydroxy-3-[methyl(pentyl)amino]-1-phosphonopropyl]phosphinate	CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)[O-].[Na+]	IBANDRONATE SODIUM
2-hydroxyethyl-dimethyl-(111C)methylazanium	C[N+](C)(C)CCO	CHOLINE C-11
4-amino-1-[(2R,4S,5R)-4-hydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,3,5-triazin-2-one	C1C(C(OC1N2C=NC(=NC2=O)N)CO)O	DECITABINE
1,1,1,2,2,3,3,3-octafluoropropane	C(C(F)(F)F)(C(F)(F)F)(F)F	PERFLUTREN
(4R,5S,6S)-6-[(1R)-1-hydroxyethyl]-4-methyl-7-oxo-3-[(3S,5S)-5-[(sulfamoylamino)methyl]pyrrolidin-3-yl]sulfanyl-1-azabicyclo[3.2.0]hept-2-ene-2-carboxylic acid	CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O	DORIPENEM
[(1R,2R)-2-azanidylcyclohexyl]azanide;oxalic acid;platinum(2+)	C1CCC(C(C1)[NH-])[NH-].C(=O)(C(=O)O)O.[Pt+2]	OXALIPLATIN
sodium;5-methoxy-2-[(S)-(4-methoxy-3,5-dimethylpyridin-2-yl)methylsulfinyl]benzimidazol-3-ide	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C([N-]2)C=C(C=C3)OC.[Na+]	ESOMEPRAZOLE SODIUM
sodium;fluorine-18(1-)	[F-].[Na+]	SODIUM FLUORIDE F-18
(2S)-2,6-diaminohexanoic acid;2-[4-(2-methylpropyl)phenyl]propanoic acid	CC(C)CC1=CC=C(C=C1)C(C)C(=O)O.C(CCN)CC(C(=O)O)N	IBUPROFEN LYSINE
(1S,3S,7S,10R,11S,12S,16R)-7,11-dihydroxy-8,8,10,12,16-pentamethyl-3-[(E)-1-(2-methyl-1,3-thiazol-4-yl)prop-1-en-2-yl]-17-oxa-4-azabicyclo[14.1.0]heptadecane-5,9-dione	CC1CCCC2(C(O2)CC(NC(=O)CC(C(C(=O)C(C1O)C)(C)C)O)C(=CC3=CSC(=N3)C)C)C	IXABEPILONE
(2S)-2-(2-oxopyrrolidin-1-yl)butanamide	CCC(C(=O)N)N1CCCC1=O	LEVETIRACETAM
sodium;2-sulfanylethanesulfonate	C(CS(=O)(=O)[O-])S.[Na+]	MESNA
sodium;[5-[(1S,2S)-2-[(3S,6S,9S,11R,15S,18S,20R,21R,24S,25S,26S)-3-[(1R)-3-amino-1-hydroxy-3-oxopropyl]-11,20,21,25-tetrahydroxy-15-[(1R)-1-hydroxyethyl]-26-methyl-2,5,8,14,17,23-hexaoxo-18-[[4-[5-(4-pentoxyphenyl)-1,2-oxazol-3-yl]benzoyl]amino]-1,4,7,13,16,22-hexazatricyclo[22.3.0.09,13]heptacosan-6-yl]-1,2-dihydroxyethyl]-2-hydroxyphenyl] sulfate	CCCCCOC1=CC=C(C=C1)C2=CC(=NO2)C3=CC=C(C=C3)C(=O)NC4CC(C(NC(=O)C5C(C(CN5C(=O)C(NC(=O)C(NC(=O)C6CC(CN6C(=O)C(NC4=O)C(C)O)O)C(C(C7=CC(=C(C=C7)O)OS(=O)(=O)[O-])O)O)C(CC(=O)N)O)C)O)O)O.[Na+]	MICAFUNGIN SODIUM
2-[2-[2-[bis(carboxymethyl)amino]ethyl-(carboxymethyl)amino]ethyl-(carboxymethyl)amino]-3-phenylmethoxypropanoic acid	C1=CC=C(C=C1)COCC(C(=O)O)N(CCN(CCN(CC(=O)O)CC(=O)O)CC(=O)O)CC(=O)O	GADOBENATE DIMEGLUMINE
(1-hydroxy-2-imidazol-1-yl-1-phosphonoethyl)phosphonic acid	C1=CN(C=N1)CC(O)(P(=O)(O)O)P(=O)(O)O	ZOLEDRONIC ACID
N-[4-(2-methyl-4,5-dihydro-3H-imidazo[4,5-d][1]benzazepine-6-carbonyl)phenyl]-2-phenylbenzamide;hydrochloride	CC1=NC2=C(N1)CCN(C3=CC=CC=C32)C(=O)C4=CC=C(C=C4)NC(=O)C5=CC=CC=C5C6=CC=CC=C6.Cl	CONIVAPTAN HYDROCHLORIDE
2-[3-(18F)fluoranyl-4-(methylamino)phenyl]-1,3-benzothiazol-6-ol	CNC1=C(C=C(C=C1)C2=NC3=C(S2)C=C(C=C3)O)F	FLUTEMETAMOL F-18
[(1R)-3-methyl-1-[[(2S)-3-phenyl-2-(pyrazine-2-carbonylamino)propanoyl]amino]butyl]boronic acid	B(C(CC(C)C)NC(=O)C(CC1=CC=CC=C1)NC(=O)C2=NC=CN=C2)(O)O	BORTEZOMIB
tetrasodium;2-[5-acetamido-6-[4-[5-acetamido-6-[2-carboxylato-4,5-dihydroxy-6-[[3-hydroxy-4-(sulfonatoamino)-6,8-dioxabicyclo[3.2.1]octan-2-yl]oxy]oxan-3-yl]oxy-2-(hydroxymethyl)-4-methyloxan-3-yl]oxy-6-carboxylato-2,3-dihydroxycyclohexyl]oxy-4-hydroxy-2-(sulfooxymethyl)oxan-3-yl]oxy-3,4-dihydroxy-3,4-dihydro-2H-pyran-6-carboxylate	CC1C(C(OC(C1OC2CC(C(C(C2O)O)OC3C(C(C(C(O3)COS(=O)(=O)O)OC4C(C(C=C(O4)C(=O)[O-])O)O)O)NC(=O)C)C(=O)[O-])CO)OC5C(C(C(OC5C(=O)[O-])OC6C7COC(O7)C(C6O)NS(=O)(=O)[O-])O)O)NC(=O)C.[Na+].[Na+].[Na+].[Na+]	ENOXAPARIN SODIUM
7-[[(2S)-2,6-bis(2-methoxyethoxycarbonylamino)hexanoyl]amino]heptoxy-methylphosphinic acid	COCCOC(=O)NCCCCC(C(=O)NCCCCCCCOP(=O)(C)O)NC(=O)OCCOC	PEGAPTANIB SODIUM
2-[[(1R,2R,3aS,9aS)-2-hydroxy-1-[(3S)-3-hydroxyoctyl]-2,3,3a,4,9,9a-hexahydro-1H-cyclopenta[g]naphthalen-5-yl]oxy]acetic acid	CCCCCC(CCC1C(CC2C1CC3=C(C2)C(=CC=C3)OCC(=O)O)O)O	TREPROSTINIL
butanedioic acid;1-[3-[2-(dimethylamino)ethyl]-1H-indol-5-yl]-N-methylmethanesulfonamide	CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C.C(CC(=O)O)C(=O)O	SUMATRIPTAN SUCCINATE
decasodium;(2S,3S,4R,5R,6R)-6-[(2R,3R,4R,5R,6R)-6-[(2R,3S,4S,5R,6R)-2-carboxylato-4-hydroxy-6-[(2R,3S,4R,5R,6S)-4-hydroxy-6-methoxy-5-(sulfonatoamino)-2-(sulfonatooxymethyl)oxan-3-yl]oxy-5-sulfonatooxyoxan-3-yl]oxy-5-(sulfonatoamino)-4-sulfonatooxy-2-(sulfonatooxymethyl)oxan-3-yl]oxy-3-[(2R,3R,4R,5S,6R)-4,5-dihydroxy-3-(sulfonatoamino)-6-(sulfonatooxymethyl)oxan-2-yl]oxy-4,5-dihydroxyoxane-2-carboxylate	COC1C(C(C(C(O1)COS(=O)(=O)[O-])OC2C(C(C(C(O2)C(=O)[O-])OC3C(C(C(C(O3)COS(=O)(=O)[O-])OC4C(C(C(C(O4)C(=O)[O-])OC5C(C(C(C(O5)COS(=O)(=O)[O-])O)O)NS(=O)(=O)[O-])O)O)OS(=O)(=O)[O-])NS(=O)(=O)[O-])O)OS(=O)(=O)[O-])O)NS(=O)(=O)[O-].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+]	FONDAPARINUX SODIUM
(2S)-2-[[(2S,3aS,7aS)-1-[(3R)-2-[(2S)-2-[[(2S)-2-[[2-[[(2S,4R)-1-[(2S)-1-[(2S)-2-[[(2R)-2-amino-5-(diaminomethylideneamino)pentanoyl]amino]-5-(diaminomethylideneamino)pentanoyl]pyrrolidine-2-carbonyl]-4-hydroxypyrrolidine-2-carbonyl]amino]acetyl]amino]-3-thiophen-2-ylpropanoyl]amino]-3-hydroxypropanoyl]-3,4-dihydro-1H-isoquinoline-3-carbonyl]-2,3,3a,4,5,6,7,7a-octahydroindole-2-carbonyl]amino]-5-(diaminomethylideneamino)pentanoic acid;acetic acid	CC(=O)O.C1CCC2C(C1)CC(N2C(=O)C3CC4=CC=CC=C4CN3C(=O)C(CO)NC(=O)C(CC5=CC=CS5)NC(=O)CNC(=O)C6CC(CN6C(=O)C7CCCN7C(=O)C(CCCN=C(N)N)NC(=O)C(CCCN=C(N)N)N)O)C(=O)NC(CCCN=C(N)N)C(=O)O	ICATIBANT ACETATE
(4S)-4-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3S)-2-[[(2S)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-2-acetamido-3-(4-hydroxyphenyl)propanoyl]amino]-3-hydroxybutanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]-3-methylpentanoyl]amino]-3-(1H-imidazol-5-yl)propanoyl]amino]-3-hydroxypropanoyl]amino]-4-methylpentanoyl]amino]-3-methylpentanoyl]amino]-4-carboxybutanoyl]amino]-4-carboxybutanoyl]amino]-3-hydroxypropanoyl]amino]-5-amino-5-oxopentanoyl]amino]-4-amino-4-oxobutanoyl]amino]-5-amino-5-oxopentanoyl]amino]-5-amino-5-oxopentanoyl]amino]-5-[[(2S)-6-amino-1-[[(2S)-4-amino-1-[[(2S)-1-[[(2S)-5-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-6-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-4-amino-1-[[(2S)-1-[[(2S)-1-amino-1-oxo-3-phenylpropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-1-oxopropan-2-yl]amino]-3-(1H-indol-3-yl)-1-oxopropan-2-yl]amino]-1-oxohexan-2-yl]amino]-3-carboxy-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-1,5-dioxopentan-2-yl]amino]-4-carboxy-1-oxobutan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-1-oxohexan-2-yl]amino]-5-oxopentanoic acid	CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(=O)N)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CC7=CC=CC=C7)C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC8=CN=CN8)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C	ENFUVIRTIDE
(2S)-N-[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-4-amino-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-1-[[(2S)-4-amino-1-[[(2S)-4-amino-1-[[(2S)-1-[[2-[(2S)-2-[[(2S,3S)-1-[[(2S)-1-[(2S)-2-[(2S)-2-[[(2S,3R)-1-[[(2S)-4-amino-1-[[(2S)-1-[[2-[[(2S)-1-[[(2S)-4-amino-1-[[(2S,3R)-1-[[(2S)-1-amino-3-(4-hydroxyphenyl)-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-2-oxoethyl]amino]-3-methyl-1-oxobutan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-hydroxy-1-oxobutan-2-yl]carbamoyl]pyrrolidine-1-carbonyl]pyrrolidin-1-yl]-4-methyl-1-oxopentan-2-yl]amino]-3-methyl-1-oxopentan-2-yl]carbamoyl]pyrrolidin-1-yl]-2-oxoethyl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-hydroxy-1-oxopropan-2-yl]amino]-3-(1H-imidazol-5-yl)-1-oxopropan-2-yl]amino]-3-methyl-1-oxobutan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-1-oxo-3-phenylpropan-2-yl]amino]-1,4-dioxobutan-2-yl]amino]-1-oxopropan-2-yl]amino]-4-methyl-1-oxopentan-2-yl]amino]-5-carbamimidamido-1-oxopentan-2-yl]-2-[[(2S,3R)-2-[[(2S)-2-[[(2R)-2-[[(2S,3R)-2-[[(2S)-2-[[(2S,3R)-2-[[(2S)-4-amino-2-[[(2R)-2-[[(2S)-2,6-diaminohexanoyl]amino]-3-sulfanylpropanoyl]amino]-4-oxobutanoyl]amino]-3-hydroxybutanoyl]amino]propanoyl]amino]-3-hydroxybutanoyl]amino]-3-sulfanylpropanoyl]amino]propanoyl]amino]-3-hydroxybutanoyl]amino]pentanediamide	CCC(C)C(C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)N2CCCC2C(=O)NC(C(C)O)C(=O)NC(CC(=O)N)C(=O)NC(C(C)C)C(=O)NCC(=O)NC(CO)C(=O)NC(CC(=O)N)C(=O)NC(C(C)O)C(=O)NC(CC3=CC=C(C=C3)O)C(=O)N)NC(=O)C4CCCN4C(=O)CNC(=O)C(CC5=CC=CC=C5)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(CC6=CN=CN6)NC(=O)C(C(C)C)NC(=O)C(CC(C)C)NC(=O)C(CC7=CC=CC=C7)NC(=O)C(CC(=O)N)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CCCNC(=N)N)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(CS)NC(=O)C(C(C)O)NC(=O)C(C)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)C(CS)NC(=O)C(CCCCN)N	PRAMLINTIDE ACETATE
